C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
3146.0000,1014.0000,965.0000,4.0000,0.0000,0.0000,0.0000,0.0000,1248.0000,374.0000,367.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.8993,1589.8550,7.0637,53.5681,9.4734
3046.0000,979.0000,891.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1404.0000,433.0000,414.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.3422,1556.1581,7.7105,45.2279,9.6203
1627.0000,425.0000,386.0000,0.0000,396.0000,103.0000,98.0000,0.0000,565.0000,144.0000,131.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9797,833.4700,2.8498,15.4616,3.9268
2837.0000,729.0000,623.0000,0.0000,422.0000,104.0000,91.0000,0.0000,600.0000,148.0000,130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.9174,1195.0416,3.3163,41.1424,3.9010
3616.0000,953.0000,822.0000,0.0000,612.0000,162.0000,147.0000,0.0000,630.0000,169.0000,153.0000,0.0000,168.0000,39.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.5389,1633.8386,5.5942,56.5418,5.0721
3072.0000,770.0000,690.0000,0.0000,533.0000,132.0000,125.0000,0.0000,642.0000,161.0000,152.0000,0.0000,163.0000,38.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.8260,1375.2537,3.8504,36.6789,4.0000
3228.0000,824.0000,724.0000,0.0000,544.0000,138.0000,123.0000,0.0000,571.0000,144.0000,131.0000,0.0000,164.0000,38.0000,34.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.8881,1451.4664,5.0081,49.5273,3.9737
1438.0000,349.0000,354.0000,23.0000,0.0000,0.0000,0.0000,0.0000,272.0000,63.0000,68.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.3674,453.5648,0.2905,26.3266,0.0000
2592.0000,598.0000,623.0000,42.0000,0.0000,0.0000,0.0000,0.0000,304.0000,68.0000,79.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.5648,765.8167,0.6417,76.1827,0.0000
2865.0000,682.0000,702.0000,49.0000,0.0000,0.0000,0.0000,0.0000,241.0000,64.0000,68.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.6901,816.4697,1.0124,89.2648,0.8294
3149.0000,751.0000,796.0000,53.0000,0.0000,0.0000,0.0000,0.0000,206.0000,55.0000,61.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9248,868.7796,1.2083,84.4246,0.7031
3633.0000,859.0000,886.0000,57.0000,0.0000,0.0000,0.0000,0.0000,212.0000,58.0000,62.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.2713,1017.7612,0.7531,102.2329,0.0000
1349.0000,317.0000,352.0000,7.0000,149.0000,39.0000,42.0000,1.0000,530.0000,130.0000,140.0000,3.0000,161.0000,43.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.7747,807.2994,1.8148,14.6271,1.5310
1818.0000,462.0000,484.0000,10.0000,152.0000,42.0000,41.0000,1.0000,858.0000,222.0000,236.0000,5.0000,158.0000,43.0000,46.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4625,1052.8066,4.2525,15.6913,2.7677
4358.0000,1038.0000,1176.0000,19.0000,393.0000,98.0000,121.0000,1.0000,569.0000,152.0000,182.0000,1.0000,188.0000,43.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.6198,1934.3258,3.5722,57.8241,2.4351
1847.0000,457.0000,500.0000,11.0000,311.0000,81.0000,94.0000,2.0000,949.0000,241.0000,267.0000,5.0000,151.0000,42.0000,46.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9213,1160.1566,4.9402,13.0704,5.4729
4832.0000,1212.0000,1305.0000,23.0000,547.0000,123.0000,155.0000,2.0000,900.0000,236.0000,256.0000,5.0000,0.0000,0.0000,0.0000,0.0000,163.0000,46.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,178.0000,41.0000,48.0000,1.0000,87.0000,26.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.4727,2348.8865,6.7223,60.2997,4.0215
1228.0000,361.0000,296.0000,28.0000,311.0000,85.0000,75.0000,8.0000,1031.0000,335.0000,278.0000,22.0000,0.0000,0.0000,0.0000,0.0000,69.0000,29.0000,21.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.4538,874.5959,1.5193,2.1972,2.1228
1524.0000,484.0000,384.0000,31.0000,387.0000,113.0000,99.0000,9.0000,722.0000,221.0000,194.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.5570,836.8985,1.7762,2.1703,2.8179
1228.0000,343.0000,299.0000,29.0000,313.0000,80.0000,77.0000,8.0000,1246.0000,362.0000,336.0000,25.0000,0.0000,0.0000,0.0000,0.0000,142.0000,47.0000,41.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0491,980.6900,4.9961,2.2860,6.2001
1083.0000,340.0000,322.0000,34.0000,561.0000,168.0000,168.0000,18.0000,1181.0000,378.0000,341.0000,23.0000,0.0000,0.0000,0.0000,0.0000,261.0000,87.0000,75.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.7855,1110.2179,5.4798,0.0000,7.8365
2414.0000,726.0000,657.0000,62.0000,868.0000,253.0000,244.0000,26.0000,2088.0000,683.0000,596.0000,38.0000,0.0000,0.0000,0.0000,0.0000,386.0000,142.0000,118.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.4754,1921.2786,4.3310,4.3479,6.2242
